category,url,product_menu_url,name,is_available,price,amount_kg,price_per_kg
,https://digikala.com/product/dkp-2029583/%DA%A9%D9%88%D8%AF-%D9%85%D8%A7%DB%8C%D8%B9-%DA%A9%D8%A7%DA%A9%D8%AA%D9%88%D8%B3-%DA%AF%DB%8C%D9%84%D8%AF%D8%A7-%DA%A9%D8%AF-gc30-%D8%AD%D8%AC%D9%85-30-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/?ad_variant_id=5638090,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود مایع کاکتوس گیلدا کد GC30 حجم 30 میلی لیتر,True,83600,,
,https://digikala.com/product/dkp-7777162/%DA%A9%D9%88%D8%AF-%D8%AA%D9%82%D9%88%DB%8C%D8%AA%DB%8C-%D9%85%D8%AE%D8%B5%D9%88%D8%B5-%DA%AF%D9%84-%D8%B1%D8%B2-%D9%87%D9%BE%DB%8C-%D9%BE%D9%84%D9%86%D8%AA-%D9%85%D8%AF%D9%84-hp502-%D8%AD%D8%AC%D9%85-120-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود تقویتی مخصوص گل رز هپی پلنت مدل HP502 حجم 120 میلی لیتر,True,83000,,
,https://digikala.com/product/dkp-6769723/%D8%A7%D8%B3%D9%BE%D8%B1%DB%8C-%D8%A8%D8%B1%D8%A7%D9%82-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%DA%AF%DB%8C%D8%A7%D9%87-%DA%A9%D8%A7%D8%B3%D9%BE%DB%8C%D9%86-%D9%85%D8%AF%D9%84-01-%D8%AD%D8%AC%D9%85-500-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,اسپری براق کننده گیاه کاسپین مدل 01 حجم 500 میلی لیتر,True,185090,,
,https://digikala.com/product/dkp-8152779/%DA%A9%D9%88%D8%AF-%D8%B3%D9%88%D9%84%D9%81%D8%A7%D8%AA-%D9%85%D9%86%DA%AF%D9%86%D8%B2-%DA%AF%D8%B1%DB%8C%D9%86-%D9%BE%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-manganese-sulfate-1000-%D9%88%D8%B2%D9%86-%DB%8C%DA%A9-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود سولفات منگنز گرین پیک مدل MANGANESE SULFATE 1000 وزن یک کیلوگرم,True,267000,,
,https://digikala.com/product/dkp-6879514/%DA%A9%D9%88%D8%AF-%DA%A9%D8%A7%D9%85%D9%84-%D9%85%D8%AF%D9%84-202020-npk-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود کامل مدل 20+20+20 NPK وزن 10 کیلوگرم,True,1160000,10.0,116000.0
,https://digikala.com/product/dkp-18255749/%DA%A9%D9%88%D8%AF-%D8%A7%D8%B3%DB%8C%D8%AF-%D9%87%DB%8C%D9%88%D9%85%DB%8C%DA%A9-%D9%BE%D9%88%D8%AF%D8%B1%DB%8C-%DA%AF%D8%B1%DB%8C%D9%86-%D9%BE%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-hu-10-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود اسید هیومیک پودری گرین پیک مدل Hu 10 وزن 10 کیلوگرم,True,2807000,10.0,280700.0
,https://digikala.com/product/dkp-2029583/%DA%A9%D9%88%D8%AF-%D9%85%D8%A7%DB%8C%D8%B9-%DA%A9%D8%A7%DA%A9%D8%AA%D9%88%D8%B3-%DA%AF%DB%8C%D9%84%D8%AF%D8%A7-%DA%A9%D8%AF-gc30-%D8%AD%D8%AC%D9%85-30-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/?ad_variant_id=5638090,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود مایع کاکتوس گیلدا کد GC30 حجم 30 میلی لیتر,True,83600,,
,https://digikala.com/product/dkp-4349267/%DA%A9%D9%88%D8%AF-%DA%AF%D8%A7%D9%88%DB%8C-%DA%AF%DB%8C%D9%84%D8%AF%D8%A7-%DA%A9%D8%AF-gcm04-%D8%AD%D8%AC%D9%85-4-%D9%84%DB%8C%D8%AA%D8%B1/?ad_variant_id=14095029,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود گاوی گیلدا کد GCM04 حجم 4 لیتر,True,89000,4.0,22250.0
,https://digikala.com/product/dkp-19948922/%DA%A9%D9%88%D8%AF-%D9%85%D8%A7%DB%8C%D8%B9-%D8%A7%D8%B3%DB%8C%D8%AF-%D9%87%DB%8C%D9%88%D9%85%DB%8C%DA%A9-%DA%A9%D9%88%D8%AF%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%87%DB%8C%D9%88%D9%85%DB%8C%D9%86%D9%88-%D8%AD%D8%AC%D9%85-5-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود مایع اسید هیومیک کودیران مدل هیومینو حجم 5 لیتر,True,390000,5.0,78000.0
,https://digikala.com/product/dkp-3316709/%D8%AE%D8%A7%DA%A9-%DA%AF%D9%84%D8%AF%D8%A7%D9%86-%DA%AF%DB%8C%D9%84%D8%AF%D8%A7-%DA%A9%D8%AF-gk11l-%D8%AD%D8%AC%D9%85-11-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=2,خاک گلدان گیلدا کد GK11L حجم 11 لیتر,True,209360,11.0,19032.727272727272
,https://digikala.com/product/dkp-7221546/%DA%A9%D9%88%D8%AF-%D8%B3%D9%87-%D8%A8%DB%8C%D8%B3%D8%AA-%DA%AF%D8%B1%DB%8C%D9%86-%D9%BE%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-npk-20-20-20-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=2,کود سه بیست گرین پیک مدل NPK 20-20-20 وزن 10 کیلوگرم,True,1897000,10.0,189700.0
,https://digikala.com/product/dkp-7909647/%DA%86%D8%B3%D8%A8-%D9%85%D8%AD%D8%A7%D9%81%D8%B8-%D8%AA%D9%86%D9%87-%D8%AF%D8%B1%D8%AE%D8%AA-%D9%85%D8%B1%D9%87%D9%85-%DA%A9%D8%AF-d2-%D9%88%D8%B2%D9%86-45%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=2,چسب محافظ تنه درخت مرهم کد d2 وزن 4.5کیلوگرم,True,654100,4.5,163525.0
,https://digikala.com/product/dkp-12996174/%DA%A9%D9%88%D8%AF-%D9%85%D8%A7%DB%8C%D8%B9-%D8%B1%DB%8C%D8%B4%D9%87-%D8%B2%D8%A7%DB%8C-%D8%A8%DB%8C%D9%88%D8%B1%D8%A7%D8%AF%DB%8C%DA%A9%D8%A7%D9%86%D8%AA-%D9%81%DB%8C%D9%88%DA%86%D8%B1%DA%A9%D9%88-%D8%A8%D8%A7%DB%8C%D9%88%D8%B3%D8%A7%DB%8C%D9%86%D8%B3-%DA%A9%D8%AF-3-%D8%AD%D8%AC%D9%85-1-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=2,کود مایع ریشه زای بیورادیکانت فیوچرکو بایوساینس کد 3 حجم 1 لیتر,True,2116000,1.0,2116000.0
,https://digikala.com/product/dkp-7437424/%DA%A9%D9%88%D8%AF-%D8%B3%D9%88%D9%84%D9%81%D8%A7%D8%AA-%D9%BE%D8%AA%D8%A7%D8%B3%DB%8C%D9%85-%D9%84%D8%AA%DA%A9%D8%A7-%D9%85%D8%AF%D9%84-sa1-%D9%88%D8%B2%D9%86-50-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=2,کود سولفات پتاسیم لتکا مدل sa1 وزن 50 کیلوگرم,True,2100000,50.0,42000.0
,https://digikala.com/product/dkp-4851464/%DA%A9%D9%88%D8%AF-%D8%AC%D9%84%D8%A8%DA%A9-%D8%AF%D8%B1%DB%8C%D8%A7%DB%8C%DB%8C-%D9%88-%D8%B1%DB%8C%D8%B2-%D9%85%D8%BA%D8%B0%DB%8C-%DA%AF%D8%B1%D9%88%D9%85%D9%88%D8%B1-%D9%85%D8%AF%D9%84-se1-%D8%AD%D8%AC%D9%85-1-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=3,کود جلبک دریایی و ریز مغذی گرومور مدل se1 حجم 1 لیتر,True,1900000,1.0,1900000.0
